index_name,거래일,시가,고가,저가,종가,거래량,거래대금,market
코스피,20210818,3141.98,3175.88,3124.56,3158.93,622145486,16739922379864,KOSPI
코스닥,20210818,1006.80,1022.09,999.26,1021.08,1077145145,11542856664554,KOSDAQ
코스피,20210819,3140.01,3158.00,3097.83,3097.83,654993699,17158937488011,KOSPI
코스닥,20210819,1013.93,1022.77,991.13,991.15,1388419790,12057195483484,KOSDAQ
코스피,20210820,3111.10,3122.09,3049.03,3060.51,671198152,16440422912575,KOSPI
코스닥,20210820,997.02,1000.67,964.02,967.90,1252873409,12128161156642,KOSDAQ
코스피,20210823,3086.81,3111.81,3064.65,3090.21,570415515,13413625987951,KOSPI
코스닥,20210823,977.87,996.23,969.48,993.18,939645193,10221925745771,KOSDAQ
코스피,20210824,3119.70,3142.58,3115.23,3138.30,577019992,14902466332174,KOSPI
코스닥,20210824,1002.19,1015.09,1000.72,1013.18,1292753516,12239471240024,KOSDAQ
코스피,20210825,3148.13,3161.00,3124.25,3146.81,600377255,13260964410543,KOSPI
코스닥,20210825,1017.96,1017.96,1006.98,1017.78,1208067093,10752985168755,KOSDAQ
코스피,20210826,3151.30,3159.37,3121.04,3128.53,725995338,13316681943554,KOSPI
코스닥,20210826,1020.85,1026.26,1015.91,1020.44,1021771561,11106084529043,KOSDAQ
코스피,20210827,3116.29,3143.01,3106.97,3133.90,519755135,11027523467465,KOSPI
코스닥,20210827,1017.36,1027.26,1014.10,1023.51,1268773389,11343542468268,KOSDAQ
코스피,20210830,3160.87,3164.87,3132.77,3144.19,601979767,11748470717304,KOSPI
코스닥,20210830,1030.65,1035.77,1027.84,1031.84,1167676232,12164513638819,KOSDAQ
코스피,20210831,3144.49,3199.89,3130.30,3199.27,660524954,15853431226235,KOSPI
코스닥,20210831,1032.77,1038.33,1026.36,1038.33,1198235775,13556383565672,KOSDAQ
코스피,20210901,3195.67,3215.13,3185.80,3207.02,745863963,13524809183929,KOSPI
코스닥,20210901,1038.09,1046.00,1035.09,1045.98,1128433562,11988872281984,KOSDAQ
코스피,20210902,3198.03,3204.01,3171.78,3175.85,753906602,15248705808284,KOSPI
코스닥,20210902,1048.15,1048.20,1042.36,1047.19,1253150801,11375154419935,KOSDAQ
코스피,20210903,3189.71,3203.08,3181.64,3201.06,638262773,12996082542930,KOSPI
코스닥,20210903,1049.81,1054.53,1047.12,1053.85,1423961318,12067708354537,KOSDAQ
코스피,20210906,3196.30,3206.25,3186.79,3203.33,724314743,12247921691664,KOSPI
코스닥,20210906,1056.30,1056.30,1049.27,1052.96,1323780305,10856122211560,KOSDAQ
코스피,20210907,3200.07,3201.76,3176.81,3187.42,758727406,11894705112919,KOSPI
코스닥,20210907,1054.03,1054.76,1049.80,1054.43,1555668116,11878151531249,KOSDAQ
코스피,20210908,3178.74,3187.55,3157.07,3162.99,858542550,17262959933738,KOSPI
코스닥,20210908,1053.46,1053.46,1037.22,1037.22,1470629784,11462068315810,KOSDAQ
코스피,20210909,3146.64,3158.60,3111.49,3114.70,926407350,17761273870998,KOSPI
코스닥,20210909,1033.97,1042.04,1027.64,1034.62,1399937696,11086645868893,KOSDAQ
코스피,20210910,3121.09,3131.54,3103.38,3125.76,721771056,13525476483977,KOSPI
코스닥,20210910,1035.86,1039.73,1026.97,1037.91,1351198649,11296730161556,KOSDAQ
코스피,20210913,3117.35,3139.13,3109.01,3127.86,731205240,13479566855749,KOSPI
코스닥,20210913,1036.86,1037.50,1023.98,1026.34,1250225154,11261282182958,KOSDAQ
코스피,20210914,3137.32,3164.31,3137.32,3148.83,712386476,15766883846716,KOSPI
코스닥,20210914,1029.57,1038.94,1028.40,1037.74,1142184055,10809208921548,KOSDAQ
코스피,20210915,3147.21,3164.01,3138.80,3153.40,615232074,12123023177057,KOSPI
코스닥,20210915,1039.57,1044.26,1038.80,1042.79,1421732794,10944313594737,KOSDAQ
코스피,20210916,3165.38,3167.68,3126.65,3130.09,612043167,12238427252770,KOSPI
코스닥,20210916,1047.85,1048.37,1037.72,1039.43,1120179293,9800258584224,KOSDAQ
코스피,20210917,3127.75,3142.13,3112.51,3140.51,587487378,14886293880234,KOSPI
코스닥,20210917,1040.73,1046.13,1033.69,1046.12,1155000563,9995853484652,KOSDAQ
코스피,20210923,3123.64,3131.63,3107.98,3127.58,623019146,13989499724045,KOSPI
코스닥,20210923,1040.38,1043.58,1036.25,1036.26,947753377,8717613671321,KOSDAQ
코스피,20210924,3140.73,3146.86,3119.40,3125.24,752790470,12550578639564,KOSPI
코스닥,20210924,1040.43,1045.21,1034.80,1037.03,1270833950,11472683577053,KOSDAQ
코스피,20210927,3121.70,3146.35,3119.26,3133.64,882623772,12253527368007,KOSPI
코스닥,20210927,1037.21,1039.63,1031.93,1034.82,1035377895,9354229516475,KOSDAQ
코스피,20210928,3133.40,3134.46,3095.72,3097.92,894135127,14640562022468,KOSPI
코스닥,20210928,1034.04,1034.07,1012.51,1012.51,1384835320,11016385348123,KOSDAQ
코스피,20210929,3055.50,3069.04,3030.60,3060.27,820686093,15121291745400,KOSPI
코스닥,20210929,994.61,1004.85,989.07,1001.46,1304829037,10195533012990,KOSDAQ
코스피,20210930,3054.87,3079.43,3046.43,3068.82,885369367,14934565929032,KOSPI
코스닥,20210930,1001.92,1010.03,999.58,1003.27,1283500525,10352698590563,KOSDAQ
코스피,20211001,3056.21,3062.60,3015.01,3019.18,854830132,12931179432962,KOSPI
코스닥,20211001,998.70,1002.68,982.26,983.20,1361714817,11748851772643,KOSDAQ
코스피,20211005,2998.17,2998.17,2940.59,2962.17,839438551,15294536548455,KOSPI
코스닥,20211005,974.24,974.24,950.09,955.37,1335689006,11627134750218,KOSDAQ
코스피,20211006,2986.06,2993.47,2908.30,2908.31,900475033,15645751498582,KOSPI
코스닥,20211006,962.62,967.67,922.36,922.36,1631738980,13238365808944,KOSDAQ
코스피,20211007,2936.87,2961.53,2927.60,2959.46,594634981,11893341098850,KOSPI
코스닥,20211007,932.65,953.48,932.32,953.43,1346719381,10668321691485,KOSDAQ
코스피,20211008,2977.82,2978.08,2949.01,2956.30,668190931,12621180536930,KOSPI
코스닥,20211008,959.81,961.72,948.02,953.11,1332364126,11153428208837,KOSDAQ
코스피,20211012,2950.22,2950.94,2901.51,2916.38,659643221,12759721124993,KOSPI
코스닥,20211012,951.12,951.12,936.95,940.15,1090666655,8539764423999,KOSDAQ
코스피,20211013,2913.34,2953.33,2909.47,2944.41,751638961,12287753459787,KOSPI
코스닥,20211013,939.40,954.63,939.28,953.47,1033754209,9313598145462,KOSDAQ
코스피,20211014,2968.87,2988.97,2962.33,2988.64,616611790,12057597202707,KOSPI
코스닥,20211014,960.58,983.63,960.52,983.43,1174804485,11070030997597,KOSDAQ
코스피,20211015,3012.62,3021.90,2999.33,3015.06,857253536,12534155888702,KOSPI
코스닥,20211015,990.24,992.16,981.83,990.54,1354918019,11742734898624,KOSDAQ
코스피,20211018,3017.48,3021.17,2990.44,3006.68,926011225,10643652370406,KOSPI
코스닥,20211018,992.57,997.92,985.14,993.86,1179172028,9719604811786,KOSDAQ
코스피,20211019,3022.23,3034.53,3014.19,3029.04,845356556,10107366600502,KOSPI
코스닥,20211019,997.57,1005.35,997.10,1005.35,1331797666,11831811005521,KOSDAQ
코스피,20211020,3043.13,3047.24,3012.97,3013.13,679894846,11171249626120,KOSPI
코스닥,20211020,1009.11,1011.55,1001.10,1001.62,1507461624,11717416863582,KOSDAQ
코스피,20211021,3012.28,3025.88,3002.74,3007.33,887002187,10566746512522,KOSPI
코스닥,20211021,1003.48,1004.61,992.04,993.70,1547219660,11762131750628,KOSDAQ
코스피,20211022,3005.36,3018.70,2996.26,3006.16,694953883,9042068103190,KOSPI
코스닥,20211022,992.22,1000.15,989.43,995.07,1045579933,10580379542024,KOSDAQ
코스피,20211025,3001.10,3025.27,2983.29,3020.54,791460784,10484365657776,KOSPI
코스닥,20211025,994.75,995.39,986.55,994.31,978284112,8666658587550,KOSDAQ
코스피,20211026,3039.82,3051.65,3030.53,3049.08,564081008,9507270658362,KOSPI
코스닥,20211026,1000.32,1011.76,1000.29,1011.76,1203450255,9910609858287,KOSDAQ
코스피,20211027,3045.83,3049.02,3019.00,3025.49,607535783,10216152791891,KOSPI
코스닥,20211027,1012.91,1013.17,1006.03,1008.95,1243642381,11171668549693,KOSDAQ
코스피,20211028,3023.17,3034.42,3009.55,3009.55,616912067,12363575078072,KOSPI
코스닥,20211028,1008.93,1011.50,999.59,1000.13,1272086653,11344939151302,KOSDAQ
코스피,20211029,3025.67,3030.17,2965.40,2970.68,545311254,11026983923416,KOSPI
코스닥,20211029,1004.91,1005.19,991.03,992.33,1302520665,10350560751176,KOSDAQ
코스피,20211101,2984.18,2991.81,2976.87,2978.94,475015232,9406427216194,KOSPI
코스닥,20211101,995.56,1001.25,994.28,998.57,1157859403,10901593693626,KOSDAQ
코스피,20211102,2995.58,3034.30,2995.58,3013.49,525429116,9658467533277,KOSPI
코스닥,20211102,1000.96,1012.20,1000.96,1009.44,1380197548,10775419964575,KOSDAQ
코스피,20211103,3020.36,3020.87,2969.01,2975.71,658331550,12433805004245,KOSPI
코스닥,20211103,1011.20,1013.68,1003.66,1005.00,1085387457,10178975354013,KOSDAQ
코스피,20211104,3000.92,3011.56,2978.07,2983.22,771670983,14653421331222,KOSPI
코스닥,20211104,1012.62,1015.72,995.73,1001.43,1183671257,11249011626966,KOSDAQ
코스피,20211105,3003.53,3003.53,2953.96,2969.27,687426350,12661330522212,KOSPI
코스닥,20211105,1006.04,1006.04,995.35,1001.35,1230924506,11174096678857,KOSDAQ
코스피,20211108,2965.36,2968.18,2930.90,2960.20,559589077,10378935324113,KOSPI
코스닥,20211108,999.08,1003.18,988.36,1002.50,1234203561,10299200729427,KOSDAQ
코스피,20211109,2958.15,2987.28,2949.17,2962.46,707753576,9671139613164,KOSPI
코스닥,20211109,1002.51,1010.79,1002.51,1008.68,1223573082,11472861674092,KOSDAQ
코스피,20211110,2947.46,2958.61,2924.36,2930.17,567346208,9640181478578,KOSPI
코스닥,20211110,1006.59,1006.90,983.82,987.75,1433888021,14209599552808,KOSDAQ
코스피,20211111,2911.41,2925.19,2903.72,2924.92,571939703,13458844372638,KOSPI
코스닥,20211111,981.42,994.69,979.68,992.65,1091558395,12845232363492,KOSDAQ
코스피,20211112,2945.95,2973.84,2938.27,2968.80,665004026,12465906158618,KOSPI
코스닥,20211112,999.29,1009.15,998.14,1009.07,831973575,11828472733283,KOSDAQ
코스피,20211115,2989.68,3003.71,2979.96,2999.52,638859555,11396788864817,KOSPI
코스닥,20211115,1016.35,1029.07,1016.16,1029.03,910928526,11601736316535,KOSDAQ
코스피,20211116,2995.68,3011.88,2985.34,2997.21,579011331,11092617545885,KOSPI
코스닥,20211116,1029.35,1035.98,1027.07,1035.46,967491171,13348932534426,KOSDAQ
코스피,20211117,3004.02,3004.67,2957.70,2962.42,540655078,10653140560775,KOSPI
코스닥,20211117,1039.36,1039.36,1028.02,1031.26,1395813935,16074692959597,KOSDAQ
코스피,20211118,2959.26,2964.48,2937.53,2947.38,541131198,10113516184703,KOSPI
코스닥,20211118,1033.16,1034.51,1018.13,1032.77,1453453661,14842033191565,KOSDAQ
코스피,20211119,2951.06,2974.64,2948.07,2971.02,656288522,10995887589490,KOSPI
코스닥,20211119,1032.07,1042.40,1029.54,1041.92,1256329199,13345778946955,KOSDAQ
코스피,20211122,2983.38,3018.01,2980.73,3013.25,529668278,12937143604667,KOSPI
코스닥,20211122,1043.55,1045.36,1023.13,1032.31,1310001026,14489324438870,KOSDAQ
코스피,20211123,3013.16,3016.36,2992.14,2997.33,523747028,10826852298685,KOSPI
코스닥,20211123,1024.33,1029.08,1012.95,1013.72,1030299655,11623422330234,KOSDAQ
코스피,20211124,3006.34,3017.90,2981.02,2994.29,555939168,10957799521464,KOSPI
코스닥,20211124,1015.23,1021.13,1003.19,1020.13,1013925214,11154619128404,KOSDAQ
코스피,20211125,2996.74,2996.74,2973.24,2980.27,595400439,9395229842711,KOSPI
코스닥,20211125,1023.41,1025.90,1015.62,1015.66,1083689330,11601459928178,KOSDAQ
코스피,20211126,2973.04,2985.77,2930.31,2936.44,594707257,11894910355357,KOSPI
코스닥,20211126,1017.90,1021.15,999.40,1005.89,1224484961,14057072053495,KOSDAQ
코스피,20211129,2906.15,2930.22,2890.78,2909.32,841672190,13030531743510,KOSPI
코스닥,20211129,986.64,1002.79,980.26,992.34,1330039190,12914449931556,KOSDAQ
코스피,20211130,2932.71,2942.93,2822.73,2839.01,982418905,19838370455363,KOSPI
코스닥,20211130,1003.04,1004.83,960.84,965.63,1336186474,15340612803050,KOSDAQ
코스피,20211201,2860.12,2905.74,2837.03,2899.72,563083217,12522754805983,KOSPI
코스닥,20211201,969.90,977.73,949.86,977.15,1061384278,12055472549605,KOSDAQ
코스피,20211202,2874.64,2945.27,2874.64,2945.27,533733360,11909369164238,KOSPI
코스닥,20211202,967.34,978.16,961.98,977.43,1076972058,12285289531567,KOSDAQ
코스피,20211203,2935.93,2975.44,2927.55,2968.33,486077175,10335187315713,KOSPI
코스닥,20211203,981.65,998.49,977.91,998.47,1195456662,10516544043630,KOSDAQ
코스피,20211206,2954.82,2983.50,2932.49,2973.25,479373892,9649509300155,KOSPI
코스닥,20211206,990.07,994.15,980.87,991.87,1052151089,10378015665774,KOSDAQ
코스피,20211207,2973.84,2992.31,2960.90,2991.72,540916527,10210308202424,KOSPI
코스닥,20211207,996.89,999.52,991.07,996.64,1009457961,11138354215656,KOSDAQ
코스피,20211208,3017.93,3036.13,2995.34,3001.80,487827815,11111268897191,KOSPI
코스닥,20211208,1006.61,1012.64,1003.92,1006.04,1056581817,12000744136255,KOSDAQ
코스피,20211209,3007.00,3029.57,3001.55,3029.57,513034324,12608838374715,KOSPI
코스닥,20211209,1009.29,1022.87,1009.29,1022.87,1050495611,11033378149477,KOSDAQ
코스피,20211210,3008.70,3017.64,2998.29,3010.23,451249497,8430642876188,KOSPI
코스닥,20211210,1016.34,1018.42,1010.02,1011.57,1146720199,11021396225019,KOSDAQ
코스피,20211213,3019.67,3043.83,3000.51,3001.66,375409530,8625102994713,KOSPI
코스닥,20211213,1014.27,1014.90,1005.96,1005.96,1331176965,11462507026587,KOSDAQ
코스피,20211214,2983.95,3001.70,2976.16,2987.95,581198501,9853555340241,KOSPI
코스닥,20211214,1001.11,1007.73,996.85,1002.81,1072315123,10244504909077,KOSDAQ
코스피,20211215,2979.83,2992.30,2973.00,2989.39,432479169,8249185695444,KOSPI
코스닥,20211215,1002.18,1007.44,999.21,1003.52,1116171008,10360509898148,KOSDAQ
코스피,20211216,3013.26,3018.20,2989.63,3006.41,402364166,8520024436080,KOSPI
코스닥,20211216,1013.05,1016.32,1006.90,1007.86,1326969628,12408643472670,KOSDAQ
코스피,20211217,2985.20,3017.73,2984.19,3017.73,451378962,11646578368376,KOSPI
코스닥,20211217,1001.51,1005.36,995.93,1001.26,1054375877,10248388104241,KOSDAQ
코스피,20211220,3001.33,3001.33,2962.07,2963.00,377081945,8617589481249,KOSPI
코스닥,20211220,1001.17,1004.75,990.51,990.51,994802321,10461575174780,KOSDAQ
코스피,20211221,2981.67,2984.56,2955.90,2975.03,410535880,9104734071075,KOSPI
코스닥,20211221,994.53,997.30,982.43,996.60,1359952600,11609781484199,KOSDAQ
코스피,20211222,2993.50,3000.79,2976.65,2984.48,461405585,8832981707665,KOSPI
코스닥,20211222,1004.10,1005.23,999.05,1000.13,1172147341,10864217242420,KOSDAQ
코스피,20211223,2998.02,3000.70,2980.91,2998.17,483309646,9315464818188,KOSPI
코스닥,20211223,1004.45,1007.42,1001.48,1003.31,1424630107,11793168034095,KOSDAQ
코스피,20211224,3009.48,3025.77,3009.48,3012.43,537105529,8579704745352,KOSPI
코스닥,20211224,1008.05,1010.98,1005.61,1007.42,1228453331,10825143260651,KOSDAQ
코스피,20211227,3013.94,3017.31,2999.30,2999.55,475014516,8277761866901,KOSPI
코스닥,20211227,1008.90,1013.70,1006.87,1011.36,1142430864,9989795712190,KOSDAQ
코스피,20211228,3006.77,3020.29,2991.55,3020.24,606572536,12093287823838,KOSPI
코스닥,20211228,1016.29,1027.45,1014.39,1027.44,1272029293,13202751549772,KOSDAQ
코스피,20211229,3002.90,3007.72,2988.67,2993.29,545305104,10905208946311,KOSPI
코스닥,20211229,1028.46,1034.05,1022.73,1028.05,939158346,11642972353993,KOSDAQ
코스피,20211230,2999.75,3005.36,2975.74,2977.65,460629025,8724742948498,KOSPI
코스닥,20211230,1029.74,1034.87,1021.59,1033.98,870933498,10066439558116,KOSDAQ
코스피,20220103,2998.32,3010.77,2979.42,2988.77,435261334,8190152505238,KOSPI
코스닥,20220103,1038.97,1039.67,1030.57,1037.83,912891294,9995993097713,KOSDAQ
코스피,20220104,2991.97,2995.25,2973.08,2989.24,621171484,9988766674411,KOSPI
코스닥,20220104,1041.07,1041.29,1025.23,1031.66,1263052039,12076477583507,KOSDAQ
코스피,20220105,2984.05,2986.20,2936.73,2953.97,786871382,15424885226545,KOSPI
코스닥,20220105,1029.12,1029.12,1007.84,1009.62,1363431208,11949448132439,KOSDAQ
코스피,20220106,2925.40,2952.54,2915.38,2920.53,785501993,13292193007787,KOSPI
코스닥,20220106,993.60,1003.01,979.83,980.30,1337886518,11853877318657,KOSDAQ
코스피,20220107,2933.78,2959.03,2933.10,2954.89,545787266,10580010630157,KOSPI
코스닥,20220107,986.18,997.02,986.18,995.16,1260084662,9622496338183,KOSDAQ
코스피,20220110,2947.37,2951.12,2910.90,2926.72,477048710,10394753472521,KOSPI
코스닥,20220110,992.49,992.49,976.41,980.38,1185883238,9466220326204,KOSDAQ
코스피,20220111,2930.93,2943.57,2909.82,2927.38,565830823,10642837482302,KOSPI
코스닥,20220111,982.44,985.13,962.91,969.92,1201337031,9671437836365,KOSDAQ
코스피,20220112,2950.78,2972.58,2950.31,2972.48,518986017,10887708986601,KOSPI
코스닥,20220112,978.69,991.71,978.69,991.33,1095029296,9926318415876,KOSDAQ
코스피,20220113,2979.91,2982.14,2958.39,2962.09,604583347,11456333187737,KOSPI
코스닥,20220113,994.55,994.55,981.31,983.25,1088705399,9905837091152,KOSDAQ
코스피,20220114,2937.61,2944.97,2914.73,2921.92,532270986,10796747880741,KOSPI
코스닥,20220114,971.11,977.69,967.19,971.39,1225089040,9202808831995,KOSDAQ
코스피,20220117,2918.55,2919.67,2875.98,2890.10,592938608,10394296739803,KOSPI
코스닥,20220117,971.81,971.81,954.82,957.90,1079733300,7805814200881,KOSDAQ
코스피,20220118,2898.98,2902.79,2857.26,2864.24,553706862,10038009976701,KOSPI
코스닥,20220118,959.98,969.17,942.11,943.94,1013840982,8125682703024,KOSDAQ
코스피,20220119,2840.34,2871.79,2832.18,2842.28,463390111,9644130904771,KOSPI
코스닥,20220119,935.06,944.81,929.15,933.90,1080783934,7644579676765,KOSDAQ
코스피,20220120,2842.28,2862.70,2830.97,2862.68,395409996,8869580931802,KOSPI
코스닥,20220120,934.00,958.70,933.97,958.70,975122770,7130406995222,KOSDAQ
코스피,20220121,2837.49,2847.95,2817.11,2834.29,532467937,10715682237043,KOSPI
코스닥,20220121,950.67,958.38,937.48,942.85,1089675070,7909284015280,KOSDAQ
코스피,20220124,2823.76,2828.11,2780.68,2792.00,473614374,9301287621651,KOSPI
코스닥,20220124,935.13,935.13,911.02,915.40,990801474,7871896539999,KOSDAQ
코스피,20220125,2786.41,2789.62,2703.99,2720.39,639352537,11695214598232,KOSPI
코스닥,20220125,920.95,923.07,883.17,889.44,1228824171,8762961370217,KOSDAQ
코스피,20220126,2729.75,2744.14,2708.10,2709.24,471768507,8967860158476,KOSPI
코스닥,20220126,892.01,900.38,881.68,882.09,1061997150,8818794124123,KOSDAQ
코스피,20220127,2709.24,2722.86,2614.49,2614.49,487054974,20544231521305,KOSPI
코스닥,20220127,884.23,885.00,847.34,849.23,1105569541,8966907726466,KOSDAQ
코스피,20220128,2617.87,2668.59,2591.53,2663.34,433691149,13749546375172,KOSPI
코스닥,20220128,852.57,872.87,835.55,872.87,954115843,8793260673997,KOSDAQ
코스피,20220203,2706.34,2735.34,2702.78,2707.82,435336936,12470029735823,KOSPI
코스닥,20220203,887.85,898.37,887.02,891.60,1036809054,9005412433457,KOSDAQ
코스피,20220204,2714.83,2751.80,2712.87,2750.26,535879885,11391161609725,KOSPI
코스닥,20220204,888.51,902.87,886.93,902.87,1024095766,8994690008098,KOSDAQ
코스피,20220207,2750.70,2750.70,2718.94,2745.06,417641080,11290375579667,KOSPI
코스닥,20220207,905.96,905.96,893.91,899.40,871250241,7925389115042,KOSDAQ
코스피,20220208,2767.76,2779.85,2726.72,2746.47,559569985,11771193478028,KOSPI
코스닥,20220208,900.70,907.24,887.54,895.27,1146400713,9495569176638,KOSDAQ
코스피,20220209,2772.63,2773.38,2753.51,2768.85,538748974,10334330474435,KOSPI
코스닥,20220209,904.07,910.53,900.86,910.53,870730636,6732567587937,KOSDAQ
코스피,20220210,2787.44,2788.27,2761.76,2771.93,509314778,12773328033599,KOSPI
코스닥,20220210,914.65,914.92,893.21,895.68,819521138,7667668788873,KOSDAQ
코스피,20220211,2739.14,2766.70,2735.08,2747.71,480251263,10990617579319,KOSPI
코스닥,20220211,885.31,889.42,877.28,877.42,1002403220,7662650542160,KOSDAQ
코스피,20220214,2715.10,2724.72,2688.24,2704.48,615976894,11576480492993,KOSPI
코스닥,20220214,864.49,867.24,850.28,852.79,874470780,6702432447691,KOSDAQ
코스피,20220215,2712.45,2716.45,2665.47,2676.54,588742270,9433155849719,KOSPI
코스닥,20220215,855.62,860.40,837.83,839.92,969749368,6904155495175,KOSDAQ
코스피,20220216,2719.61,2730.43,2711.34,2729.68,422085406,8387590390613,KOSPI
코스닥,20220216,857.54,878.15,857.54,878.15,850064420,7234595851638,KOSDAQ
코스피,20220217,2735.11,2770.66,2711.99,2744.09,611042771,11810290607477,KOSPI
코스닥,20220217,879.12,890.78,858.78,874.22,1149377374,8871085626273,KOSDAQ
코스피,20220218,2714.52,2747.08,2711.88,2744.52,512937576,8501783748169,KOSPI
코스닥,20220218,862.19,882.01,860.81,881.71,931418943,6253426008485,KOSDAQ
코스피,20220221,2706.65,2746.62,2694.90,2743.80,494969111,7894146608142,KOSPI
코스닥,20220221,871.23,884.26,865.58,884.25,854696087,5740278428753,KOSDAQ
코스피,20220222,2705.08,2721.84,2690.09,2706.79,648089984,10588073328253,KOSPI
코스닥,20220222,869.08,878.33,865.23,868.11,1004550054,7022276435303,KOSDAQ
코스피,20220223,2727.43,2729.56,2705.31,2719.53,537661102,9137197614754,KOSPI
코스닥,20220223,873.32,879.98,870.25,877.33,911099422,6753542757151,KOSDAQ
코스피,20220224,2689.28,2694.55,2642.63,2648.80,925898204,13582260344905,KOSPI
코스닥,20220224,869.24,870.58,847.86,848.21,1370886098,8841073722851,KOSDAQ
코스피,20220225,2678.47,2694.81,2665.96,2676.76,664088033,12218907066070,KOSPI
코스닥,20220225,864.72,872.98,863.47,872.98,1166163157,8603427039133,KOSDAQ
코스피,20220228,2663.00,2699.18,2658.25,2699.18,613250970,12892089490618,KOSPI
코스닥,20220228,870.27,881.07,868.91,881.07,890658957,6874668475924,KOSDAQ
코스피,20220302,2698.31,2716.46,2692.24,2703.52,527798696,10995546648430,KOSPI
코스닥,20220302,880.62,896.80,879.03,895.45,929458036,6811891940014,KOSDAQ
코스피,20220303,2729.86,2748.21,2726.35,2747.08,614268696,10591314862724,KOSPI
코스닥,20220303,901.28,912.35,899.85,912.32,1000741653,8365268991464,KOSDAQ
코스피,20220304,2736.58,2736.58,2702.34,2713.43,765286904,12425084284979,KOSPI
코스닥,20220304,908.47,909.24,896.84,900.96,962682262,7324670472417,KOSDAQ
코스피,20220307,2680.17,2680.17,2644.10,2651.31,571250736,12087114605286,KOSPI
코스닥,20220307,889.95,889.95,878.45,881.54,837218530,6313498948584,KOSDAQ
코스피,20220308,2617.33,2647.18,2605.81,2622.40,540093733,11677270350731,KOSPI
코스닥,20220308,869.05,881.30,864.69,870.14,939240992,7350711779936,KOSDAQ
코스피,20220310,2660.86,2682.79,2660.86,2680.32,613545604,13692644837398,KOSPI
코스닥,20220310,885.05,892.55,884.98,889.08,957915337,7405837181211,KOSDAQ
코스피,20220311,2665.95,2672.62,2647.28,2661.28,796499418,12358631976974,KOSPI
코스닥,20220311,888.57,894.99,887.28,891.71,1092578001,7785061409557,KOSDAQ
코스피,20220314,2654.93,2661.76,2633.31,2645.65,635853147,12034342468296,KOSPI
코스닥,20220314,893.18,893.18,870.81,872.44,1131869165,9100433630223,KOSDAQ
코스피,20220315,2630.31,2641.97,2615.08,2621.53,603709692,9580102415198,KOSPI
코스닥,20220315,870.33,874.73,866.47,871.22,1122523434,7774927186042,KOSDAQ
코스피,20220316,2649.85,2659.90,2630.03,2659.23,735995393,9308442554657,KOSPI
코스닥,20220316,881.89,891.80,879.68,891.80,1321366741,7755670999272,KOSDAQ
코스피,20220317,2703.27,2714.00,2694.51,2694.51,545496260,11897707401018,KOSPI
코스닥,20220317,903.75,916.22,903.75,914.13,1378297007,9785636369998,KOSDAQ
코스피,20220318,2695.64,2708.16,2688.71,2707.02,643504703,11439801456547,KOSPI
코스닥,20220318,915.29,922.99,912.00,922.96,1173564050,8453706182275,KOSDAQ
코스피,20220321,2717.81,2717.81,2683.69,2686.05,502026944,8691675165567,KOSPI
코스닥,20220321,926.86,926.86,917.93,918.40,1292376540,8391096137721,KOSDAQ
코스피,20220322,2686.68,2712.14,2686.58,2710.00,489138328,9365583291149,KOSPI
코스닥,20220322,916.70,924.72,914.33,924.67,1352592319,9775096976192,KOSDAQ
코스피,20220323,2727.12,2742.27,2720.83,2735.05,883016097,11836486374015,KOSPI
코스닥,20220323,929.35,933.27,927.02,930.57,1420318430,11215938384250,KOSDAQ
코스피,20220324,2716.25,2729.66,2705.14,2729.66,959584155,13157117817583,KOSPI
코스닥,20220324,926.29,931.87,920.69,931.75,1364073875,11062669393585,KOSDAQ
코스피,20220325,2740.83,2740.95,2722.36,2729.98,599755190,10768724559482,KOSPI
코스닥,20220325,936.94,937.69,933.09,934.69,1551253497,11218682761919,KOSDAQ
코스피,20220328,2721.22,2737.46,2707.74,2729.56,767455090,9793511062313,KOSPI
코스닥,20220328,934.18,934.18,926.55,927.11,1359438812,9495791907661,KOSDAQ
코스피,20220329,2745.62,2754.18,2733.22,2741.07,726738296,9916105166996,KOSPI
코스닥,20220329,932.86,937.83,930.34,937.83,1445227584,10325409529677,KOSDAQ
코스피,20220330,2758.31,2760.60,2740.02,2746.74,837788926,11055022506538,KOSPI
코스닥,20220330,942.08,943.30,936.91,939.07,1461423486,9164162113097,KOSDAQ
코스피,20220331,2743.24,2765.20,2743.20,2757.65,1029507424,9718304967385,KOSPI
코스닥,20220331,936.66,944.92,936.20,944.53,1402540651,9279114462017,KOSDAQ
코스피,20220401,2745.85,2745.85,2729.68,2739.85,1305025846,10681878630053,KOSPI
코스닥,20220401,940.49,942.22,936.86,940.57,1214423038,8366320260330,KOSDAQ
코스피,20220404,2729.86,2758.38,2722.45,2757.90,1022465907,9739590323407,KOSPI
코스닥,20220404,940.47,947.33,938.45,947.32,1064082021,6721373678243,KOSDAQ
코스피,20220405,2765.50,2769.18,2750.50,2759.20,1605607228,9928904311497,KOSPI
코스닥,20220405,950.89,953.06,949.46,952.47,1618314610,8453618414623,KOSDAQ
코스피,20220406,2739.07,2747.85,2730.66,2735.03,1321281110,11010208899332,KOSPI
코스닥,20220406,944.27,947.41,939.82,943.13,1386843498,8882196719187,KOSDAQ
코스피,20220407,2714.70,2718.50,2693.36,2695.86,998178600,12277135094520,KOSPI
코스닥,20220407,936.92,936.92,925.91,927.95,1167091432,8303148295197,KOSDAQ
