company_name_raw,stock_code,거래일,시가,고가,저가,종가,거래량,거래대금,market,company_name
대동,000490,2024-01-11,16580,17130,16580,16650,824137,13946168240.0,KOSPI,대동
대동,000490,2024-01-12,16710,17440,16610,16740,1953257,33481271680.0,KOSPI,대동
대동,000490,2024-01-15,16790,16880,16310,16400,482775,7961688130.0,KOSPI,대동
대동,000490,2024-01-16,16580,17240,16050,16090,1434234,23964446700.0,KOSPI,대동
대동,000490,2024-01-17,16080,16150,15320,15470,750134,11637906270.0,KOSPI,대동
대동,000490,2024-01-18,15460,15690,15180,15540,382532,5910343090.0,KOSPI,대동
대동,000490,2024-01-19,15710,15820,15200,15300,356074,5516456840.0,KOSPI,대동
대동,000490,2024-01-22,15480,15560,15160,15430,384461,5920569930.0,KOSPI,대동
대동,000490,2024-01-23,15300,15410,14960,15090,371508,5613610120.0,KOSPI,대동
대동,000490,2024-01-24,15050,15250,14750,14870,329068,4897613950.0,KOSPI,대동
대동,000490,2024-01-25,14940,16160,14600,15140,2742527,42392365800.0,KOSPI,대동
대동,000490,2024-01-26,14990,15440,14760,15040,730982,11080203290.0,KOSPI,대동
대동,000490,2024-01-29,15040,15200,14530,14780,525235,7796679330.0,KOSPI,대동
대동,000490,2024-01-30,14830,15060,14380,14480,374526,5492151450.0,KOSPI,대동
대동,000490,2024-01-31,14410,14820,14390,14750,299447,4380567290.0,KOSPI,대동
대동,000490,2024-02-01,14700,15420,14560,15350,653400,9926477210.0,KOSPI,대동
대동,000490,2024-02-02,15560,15640,15200,15490,480836,7426066830.0,KOSPI,대동
대동,000490,2024-02-05,15500,15780,15240,15430,353127,5478625540.0,KOSPI,대동
대동,000490,2024-02-06,15430,15450,14720,14770,420200,6273962740.0,KOSPI,대동
대동,000490,2024-02-07,14770,14860,14200,14250,478314,6901367500.0,KOSPI,대동
대동,000490,2024-02-08,13930,14190,13670,13700,829501,11484244420.0,KOSPI,대동
대동,000490,2024-02-13,13750,14390,13570,14330,543476,7666151950.0,KOSPI,대동
대동,000490,2024-02-14,14290,14840,14070,14650,493644,7213778440.0,KOSPI,대동
대동,000490,2024-02-15,14780,14780,14210,14230,323960,4643513820.0,KOSPI,대동
대동,000490,2024-02-16,14230,14410,14040,14180,251655,3571431140.0,KOSPI,대동
대동,000490,2024-02-19,14180,14250,14010,14230,197941,2799616020.0,KOSPI,대동
대동,000490,2024-02-20,14190,14350,14130,14130,203367,2892171200.0,KOSPI,대동
대동,000490,2024-02-21,14080,14090,13810,13850,323668,4500778000.0,KOSPI,대동
대동,000490,2024-02-22,14040,14090,13860,13900,203088,2833294050.0,KOSPI,대동
대동,000490,2024-02-23,13960,13990,13680,13710,229903,3164849970.0,KOSPI,대동
대동,000490,2024-02-26,13610,13750,13500,13510,239550,3250861150.0,KOSPI,대동
대동,000490,2024-02-27,13490,13520,13150,13240,336610,4478382610.0,KOSPI,대동
대동,000490,2024-02-28,13150,13490,13130,13480,273195,3634217520.0,KOSPI,대동
대동,000490,2024-02-29,13500,13570,13220,13230,177536,2361240170.0,KOSPI,대동
대동,000490,2024-03-04,13250,13800,13250,13510,326007,4407695210.0,KOSPI,대동
대동,000490,2024-03-05,13600,13600,13200,13400,210662,2821659940.0,KOSPI,대동
대동,000490,2024-03-06,13370,13390,13040,13200,288655,3799666950.0,KOSPI,대동
대동,000490,2024-03-07,13180,13330,13080,13290,186408,2464545200.0,KOSPI,대동
대동,000490,2024-03-08,13290,13360,13050,13120,273717,3603169480.0,KOSPI,대동
대동,000490,2024-03-11,13160,13350,13030,13130,193350,2556469640.0,KOSPI,대동
대동,000490,2024-03-12,13140,13200,12950,13050,177402,2314459690.0,KOSPI,대동
대동,000490,2024-03-13,13070,13330,13060,13310,250085,3305448060.0,KOSPI,대동
대동,000490,2024-03-14,13300,13840,13200,13790,592044,8056367460.0,KOSPI,대동
대동,000490,2024-03-15,13820,13830,13350,13420,300370,4067196590.0,KOSPI,대동
대동,000490,2024-03-18,13460,13840,13370,13700,268497,3646326740.0,KOSPI,대동
대동,000490,2024-03-19,13900,14360,13500,13550,944301,13180640160.0,KOSPI,대동
대동,000490,2024-03-20,13720,13800,13380,13410,244708,3304678990.0,KOSPI,대동
대동,000490,2024-03-21,13580,13640,13340,13340,196299,2644352330.0,KOSPI,대동
대동,000490,2024-03-22,13360,14500,13360,14070,2976085,41945260260.0,KOSPI,대동
대동,000490,2024-03-25,14350,14370,13910,13970,877403,12373698540.0,KOSPI,대동
대동,000490,2024-03-26,13910,13990,13630,13660,383320,5267073030.0,KOSPI,대동
대동,000490,2024-03-27,13700,13960,13640,13740,342972,4728511570.0,KOSPI,대동
대동,000490,2024-03-28,13780,13820,13430,13540,273135,3708607240.0,KOSPI,대동
대동,000490,2024-03-29,13540,13840,13500,13550,320087,4367601440.0,KOSPI,대동
대동,000490,2024-04-01,13800,13840,13580,13800,243383,3345545210.0,KOSPI,대동
대동,000490,2024-04-02,13790,13810,13450,13480,242810,3290675980.0,KOSPI,대동
대동,000490,2024-04-03,13400,13540,13130,13330,283393,3771328070.0,KOSPI,대동
대동,000490,2024-04-04,13490,13550,13090,13180,367271,4845483290.0,KOSPI,대동
대동,000490,2024-04-05,13000,13140,12570,12600,477130,6104687690.0,KOSPI,대동
대동,000490,2024-04-08,12640,12740,12460,12480,181420,2285217550.0,KOSPI,대동
대동,000490,2024-04-09,12490,12630,12370,12540,144671,1810858200.0,KOSPI,대동
대동,000490,2024-04-11,12400,12440,12000,12280,187766,2290361310.0,KOSPI,대동
대동,000490,2024-04-12,12290,12320,12070,12150,136925,1662078960.0,KOSPI,대동
대동,000490,2024-04-15,11950,12060,11810,11950,130100,1552400440.0,KOSPI,대동
대동,000490,2024-04-16,11840,12300,11570,11700,227617,2670000100.0,KOSPI,대동
대동,000490,2024-04-17,11700,12050,11680,11700,150792,1778581400.0,KOSPI,대동
대동,000490,2024-04-18,11670,12130,11670,12060,178244,2133777860.0,KOSPI,대동
대동,000490,2024-04-19,12160,12160,11320,11680,243739,2837829090.0,KOSPI,대동
대동,000490,2024-04-22,11710,11840,11520,11810,114149,1338013570.0,KOSPI,대동
대동,000490,2024-04-23,11990,12060,11770,11820,114583,1362694470.0,KOSPI,대동
대동,000490,2024-04-24,11920,12070,11880,12060,148669,1785147280.0,KOSPI,대동
대동,000490,2024-04-25,12080,12440,12030,12090,200486,2448405830.0,KOSPI,대동
대동,000490,2024-04-26,12110,12110,11870,11870,155220,1854942480.0,KOSPI,대동
대동,000490,2024-04-29,11880,12120,11850,12110,114075,1373304150.0,KOSPI,대동
대동,000490,2024-04-30,12120,12250,12000,12020,115291,1395510070.0,KOSPI,대동
대동,000490,2024-05-02,12020,12090,11900,11960,82720,989679510.0,KOSPI,대동
대동,000490,2024-05-03,11960,12100,11940,11980,79684,956525800.0,KOSPI,대동
대동,000490,2024-05-07,12010,12120,11980,12020,155616,1871100890.0,KOSPI,대동
대동,000490,2024-05-08,12000,12260,11920,12170,137715,1667201230.0,KOSPI,대동
대동,000490,2024-05-09,12160,12220,12030,12040,100687,1219663470.0,KOSPI,대동
대동,000490,2024-05-10,12160,12290,11860,11930,259434,3123227290.0,KOSPI,대동
대동,000490,2024-05-13,11900,11980,11800,11810,130742,1550653670.0,KOSPI,대동
대동,000490,2024-05-14,11810,11840,11770,11780,99768,1176985690.0,KOSPI,대동
대동,000490,2024-05-16,11730,11740,11400,11450,308773,3549133940.0,KOSPI,대동
대동,000490,2024-05-17,11460,11490,11210,11340,149642,1695853410.0,KOSPI,대동
대동,000490,2024-05-20,11300,11320,11150,11210,126919,1426237820.0,KOSPI,대동
대동,000490,2024-05-21,11190,11250,11000,11100,155042,1717462950.0,KOSPI,대동
대동,000490,2024-05-22,11150,11580,11060,11520,243405,2750471720.0,KOSPI,대동
대동,000490,2024-05-23,11430,11800,11260,11460,278159,3209303270.0,KOSPI,대동
대동,000490,2024-05-24,11450,11450,11150,11200,147200,1652020780.0,KOSPI,대동
대동,000490,2024-05-27,11210,12900,11050,11600,2653245,32173233540.0,KOSPI,대동
대동,000490,2024-05-28,11500,11980,11490,11770,679678,7983508080.0,KOSPI,대동
대동,000490,2024-05-29,11770,11770,11460,11490,217599,2524729900.0,KOSPI,대동
대동,000490,2024-05-30,11450,11470,11200,11210,172943,1951939530.0,KOSPI,대동
대동,000490,2024-05-31,11260,11310,11150,11200,101960,1143044440.0,KOSPI,대동
대동,000490,2024-06-03,11210,11560,11210,11450,134294,1535442500.0,KOSPI,대동
대동,000490,2024-06-04,11480,11480,11180,11200,151359,1707583870.0,KOSPI,대동
대동,000490,2024-06-05,11170,11280,11070,11200,152303,1701593930.0,KOSPI,대동
대동,000490,2024-06-07,11290,11320,11130,11180,85954,963284240.0,KOSPI,대동
대동,000490,2024-06-10,11180,11210,11030,11060,108032,1197147770.0,KOSPI,대동
대동,000490,2024-06-11,11060,11140,11020,11050,115272,1275589720.0,KOSPI,대동
대동,000490,2024-06-12,11060,11170,11020,11050,141006,1563485190.0,KOSPI,대동
대동,000490,2024-06-13,11090,11120,11030,11090,116259,1286292900.0,KOSPI,대동
대동,000490,2024-06-14,11110,11120,10580,10840,282664,3074674900.0,KOSPI,대동
대동,000490,2024-06-17,10810,10950,10670,10920,147513,1593651480.0,KOSPI,대동
대동,000490,2024-06-18,10890,10920,10780,10780,121620,1316117930.0,KOSPI,대동
대동,000490,2024-06-19,10780,10960,10740,10900,99890,1083987830.0,KOSPI,대동
대동,000490,2024-06-20,10850,10990,10820,10840,114137,1243121330.0,KOSPI,대동
대동,000490,2024-06-21,10840,10900,10410,10450,284474,2994421950.0,KOSPI,대동
대동,000490,2024-06-24,10400,10490,10310,10420,133262,1382381820.0,KOSPI,대동
대동,000490,2024-06-25,10360,10510,10360,10430,92406,962984320.0,KOSPI,대동
대동,000490,2024-06-26,10400,10550,10390,10490,76511,800693890.0,KOSPI,대동
대동,000490,2024-06-27,10490,10520,10320,10330,70343,730215100.0,KOSPI,대동
대동,000490,2024-06-28,10310,10430,10280,10400,86607,896970590.0,KOSPI,대동
대동,000490,2024-07-01,10450,10810,10420,10590,173153,1840847760.0,KOSPI,대동
대동,000490,2024-07-02,10600,10610,10270,10270,191087,1978649570.0,KOSPI,대동
대동,000490,2024-07-03,10380,10530,10210,10280,117829,1216428090.0,KOSPI,대동
대동,000490,2024-07-04,10280,10400,10170,10210,104265,1068342860.0,KOSPI,대동
대동,000490,2024-07-05,10200,10580,10180,10240,198196,2056215670.0,KOSPI,대동
대동,000490,2024-07-08,10250,10370,10240,10350,64348,664249750.0,KOSPI,대동
대동,000490,2024-07-09,10390,10470,10260,10300,87524,904756870.0,KOSPI,대동
대동,000490,2024-07-10,10360,10390,10200,10300,103670,1065343220.0,KOSPI,대동
대동,000490,2024-07-11,10320,10520,10320,10390,104239,1086013560.0,KOSPI,대동
대동,000490,2024-07-12,10390,11530,10390,10610,2498997,27631204090.0,KOSPI,대동
대동,000490,2024-07-15,10600,10770,10450,10740,201535,2141384410.0,KOSPI,대동
대동,000490,2024-07-16,10790,11250,10740,10940,503908,5557610740.0,KOSPI,대동
대동,000490,2024-07-17,10950,11110,10700,10710,195011,2117736280.0,KOSPI,대동
대동,000490,2024-07-18,10620,10680,10440,10500,176481,1855940800.0,KOSPI,대동
대동,000490,2024-07-19,10480,10480,10270,10280,156112,1613986090.0,KOSPI,대동
대동,000490,2024-07-22,10290,10470,10100,10410,171036,1752282320.0,KOSPI,대동
대동,000490,2024-07-23,10340,10480,10250,10250,81522,842863620.0,KOSPI,대동
대동,000490,2024-07-24,10250,10350,10160,10180,90839,928441380.0,KOSPI,대동
대동,000490,2024-07-25,10150,10150,9920,10000,195393,1957639480.0,KOSPI,대동
대동,000490,2024-07-26,10000,10290,9970,10250,139514,1417806700.0,KOSPI,대동
대동,000490,2024-07-29,10260,10280,10160,10170,87182,889986250.0,KOSPI,대동
대동,000490,2024-07-30,10170,10170,9950,9960,143141,1429317790.0,KOSPI,대동
대동,000490,2024-07-31,9960,10130,9920,10130,78032,780527470.0,KOSPI,대동
대동,000490,2024-08-01,10060,10240,10060,10100,68728,696951350.0,KOSPI,대동
대동,000490,2024-08-02,9950,10200,9840,9990,350458,3510663730.0,KOSPI,대동
대동,000490,2024-08-05,9820,9910,8400,8480,394408,3618500460.0,KOSPI,대동
대동,000490,2024-08-06,8370,9200,8370,9040,271887,2411323730.0,KOSPI,대동
대동,000490,2024-08-07,8900,9300,8900,9210,104532,959902310.0,KOSPI,대동
대동,000490,2024-08-08,9150,9180,8950,8980,98718,892273020.0,KOSPI,대동
대동,000490,2024-08-09,9140,9260,9100,9160,71994,661263640.0,KOSPI,대동
대동,000490,2024-08-12,9140,9720,9140,9580,131075,1250560180.0,KOSPI,대동
대동,000490,2024-08-13,9550,9580,9400,9480,58307,551363130.0,KOSPI,대동
대동,000490,2024-08-14,9540,9840,9530,9800,102181,990328990.0,KOSPI,대동
대동,000490,2024-08-16,10010,10040,9890,9930,110045,1094982740.0,KOSPI,대동
대동,000490,2024-08-19,9930,9980,9760,9850,69420,684685600.0,KOSPI,대동
대동,000490,2024-08-20,9850,9990,9830,9930,65257,646250260.0,KOSPI,대동
대동,000490,2024-08-21,9940,9960,9720,9790,80192,788335750.0,KOSPI,대동
대동,000490,2024-08-22,9790,10010,9640,9680,88564,868714430.0,KOSPI,대동
대동,000490,2024-08-23,9590,9710,9450,9620,85532,815514880.0,KOSPI,대동
대동,000490,2024-08-26,9750,9760,9420,9460,79795,760289310.0,KOSPI,대동
대동,000490,2024-08-27,9400,9560,9310,9560,45881,434722100.0,KOSPI,대동
대동,000490,2024-08-28,9560,9590,9300,9320,77321,725139000.0,KOSPI,대동
대동,000490,2024-08-29,9260,9340,9170,9300,64266,595324700.0,KOSPI,대동
대동,000490,2024-08-30,9300,9420,9300,9380,38393,359347420.0,KOSPI,대동
대동,000490,2024-09-02,9380,9390,9270,9340,36252,337070900.0,KOSPI,대동
대동,000490,2024-09-03,9330,9400,9070,9150,145949,1342746290.0,KOSPI,대동
대동,000490,2024-09-04,8900,9010,8540,8670,355588,3080442190.0,KOSPI,대동
대동,000490,2024-09-05,8670,8710,8310,8400,208885,1767061040.0,KOSPI,대동
대동,000490,2024-09-06,8320,8390,8130,8130,109130,895381890.0,KOSPI,대동
대동,000490,2024-09-09,8000,8340,7920,8330,71975,584742250.0,KOSPI,대동
대동,000490,2024-09-10,8330,8400,8200,8200,43408,359284690.0,KOSPI,대동
대동,000490,2024-09-11,8220,8400,8220,8250,40047,332648010.0,KOSPI,대동
대동,000490,2024-09-12,8250,8760,8250,8560,188514,1598674330.0,KOSPI,대동
대동,000490,2024-09-13,8550,8660,8490,8530,38932,332786710.0,KOSPI,대동
대동,000490,2024-09-19,8540,8610,8330,8490,47035,396665110.0,KOSPI,대동
대동,000490,2024-09-20,8500,8680,8500,8610,63868,549954080.0,KOSPI,대동
대동,000490,2024-09-23,8580,8660,8510,8560,39722,341129770.0,KOSPI,대동
대동,000490,2024-09-24,8570,9600,8570,8900,1341449,12265528120.0,KOSPI,대동
대동,000490,2024-09-25,8910,9160,8820,8890,173865,1568429340.0,KOSPI,대동
대동,000490,2024-09-26,8970,9090,8920,9060,79088,712482430.0,KOSPI,대동
대동,000490,2024-09-27,9110,9160,9000,9010,75918,687462520.0,KOSPI,대동
대동,000490,2024-09-30,9000,9050,8820,8830,63352,563001440.0,KOSPI,대동
대동,000490,2024-10-02,8800,8850,8610,8810,71432,623265790.0,KOSPI,대동
대동,000490,2024-10-04,8760,8790,8610,8710,55774,485034710.0,KOSPI,대동
대동,000490,2024-10-07,8720,9000,8670,8900,73607,654147060.0,KOSPI,대동
대동,000490,2024-10-08,8840,8890,8740,8740,47182,415595640.0,KOSPI,대동
대동,000490,2024-10-10,8790,8850,8670,8700,43443,379361040.0,KOSPI,대동
대동,000490,2024-10-11,8650,8780,8630,8670,65623,570529890.0,KOSPI,대동
대동,000490,2024-10-14,8610,8750,8610,8700,40117,347799550.0,KOSPI,대동
대동,000490,2024-10-15,8740,9070,8700,8870,115405,1017002160.0,KOSPI,대동
대동,000490,2024-10-16,8820,8840,8660,8670,62628,545354620.0,KOSPI,대동
대동,000490,2024-10-17,8660,8720,8630,8670,37652,326327830.0,KOSPI,대동
대동,000490,2024-10-18,8690,8700,8390,8420,106068,896670570.0,KOSPI,대동
대동,000490,2024-10-21,8420,8480,8330,8400,38012,320042000.0,KOSPI,대동
대동,000490,2024-10-22,8400,8460,8200,8220,55110,454660330.0,KOSPI,대동
대동,000490,2024-10-23,8220,8390,8060,8150,90541,741673340.0,KOSPI,대동
대동,000490,2024-10-24,8150,8200,8000,8040,56431,455924430.0,KOSPI,대동
대동,000490,2024-10-25,8040,8080,7930,7960,63737,509002320.0,KOSPI,대동
대동,000490,2024-10-28,7960,8220,7960,8200,48331,392701350.0,KOSPI,대동
대동,000490,2024-10-29,8200,8200,8070,8130,42270,342694800.0,KOSPI,대동
대동,000490,2024-10-30,8150,8270,8060,8160,61594,504377360.0,KOSPI,대동
대동,000490,2024-10-31,8160,8450,8060,8320,89528,743435560.0,KOSPI,대동
대동,000490,2024-11-01,8280,8300,8160,8200,32914,270449080.0,KOSPI,대동
대동,000490,2024-11-04,8200,8350,8120,8280,56591,468113570.0,KOSPI,대동
대동,000490,2024-11-05,8280,8580,8230,8390,69301,586506780.0,KOSPI,대동
대동,000490,2024-11-06,8390,8630,8230,8590,95587,809417070.0,KOSPI,대동
대동,000490,2024-11-07,8600,8870,8480,8780,176655,1544513430.0,KOSPI,대동
대동,000490,2024-11-08,8800,9050,8760,8950,158535,1416340660.0,KOSPI,대동
대동,000490,2024-11-11,9030,9070,8730,8740,108708,963420300.0,KOSPI,대동
대동,000490,2024-11-12,8740,9710,8740,9110,1733293,16284784650.0,KOSPI,대동
대동,000490,2024-11-13,9050,9050,8440,8490,309075,2686473160.0,KOSPI,대동
대동,000490,2024-11-14,8450,8840,8360,8360,150180,1285326860.0,KOSPI,대동
대동,000490,2024-11-15,7900,9060,7850,8590,945524,8099476090.0,KOSPI,대동
대동,000490,2024-11-18,8930,9450,8810,9090,642914,5904796700.0,KOSPI,대동
대동,000490,2024-11-19,9090,9300,9000,9300,250291,2299506610.0,KOSPI,대동
대동,000490,2024-11-20,9280,9960,9060,9900,629575,6081397440.0,KOSPI,대동
대동,000490,2024-11-21,10570,12170,9710,11700,15271953,173380205160.0,KOSPI,대동
대동,000490,2024-11-22,11320,11480,10440,10460,4342677,47584165160.0,KOSPI,대동
대동,000490,2024-11-25,10460,10700,10160,10400,1554717,16654847070.0,KOSPI,대동
대동,000490,2024-11-26,11840,12800,11000,11130,13184970,158313677160.0,KOSPI,대동
대동,000490,2024-11-27,11170,11360,10890,11210,1880910,21007381920.0,KOSPI,대동
대동,000490,2024-11-28,11680,11980,11080,11080,4978836,57813210720.0,KOSPI,대동
대동,000490,2024-11-29,10630,10800,10360,10440,835435,8834463990.0,KOSPI,대동
대동,000490,2024-12-02,10550,11610,10380,10800,5067020,56504305470.0,KOSPI,대동
대동,000490,2024-12-03,11000,11570,10640,11060,4171139,46473497440.0,KOSPI,대동
대동,000490,2024-12-04,10580,10880,10170,10350,965028,10128755480.0,KOSPI,대동
대동,000490,2024-12-05,10420,10700,10070,10270,691790,7183627230.0,KOSPI,대동
대동,000490,2024-12-06,10150,10170,9160,9570,776324,7473910670.0,KOSPI,대동
대동,000490,2024-12-09,9510,10420,9510,9690,2505923,24940104590.0,KOSPI,대동
대동,000490,2024-12-10,10640,11100,10440,10790,3053524,32840191350.0,KOSPI,대동
대동,000490,2024-12-11,10790,10840,10470,10710,646949,6889574610.0,KOSPI,대동
대동,000490,2024-12-12,10300,10460,10090,10290,754123,7748764990.0,KOSPI,대동
대동,000490,2024-12-13,10410,10570,10290,10480,572046,5951917170.0,KOSPI,대동
대동,000490,2024-12-16,10470,10540,10110,10390,435099,4512528630.0,KOSPI,대동
대동,000490,2024-12-17,10500,10570,10210,10250,529623,5489114270.0,KOSPI,대동
대동,000490,2024-12-18,10290,10360,9950,9970,335370,3371699280.0,KOSPI,대동
대동,000490,2024-12-19,9700,10530,9640,10150,1081843,11064905750.0,KOSPI,대동
대동,000490,2024-12-20,10150,10160,9690,9840,397316,3922456110.0,KOSPI,대동
대동,000490,2024-12-23,9870,9990,9750,9890,174404,1726230380.0,KOSPI,대동
대동,000490,2024-12-24,9920,9970,9730,9890,203759,2002541730.0,KOSPI,대동
대동,000490,2024-12-26,9870,9900,9610,9630,213732,2080646290.0,KOSPI,대동
대동,000490,2024-12-27,9640,9850,9220,9230,295719,2788194730.0,KOSPI,대동
대동,000490,2024-12-30,9000,9550,8970,9220,308184,2859405470.0,KOSPI,대동
대동,000490,2025-01-02,9400,10250,9280,9970,999693,9938394140.0,KOSPI,대동
대동,000490,2025-01-03,10050,10150,9890,10090,280450,2807667100.0,KOSPI,대동
대동,000490,2025-01-06,10200,10270,10080,10220,399873,4092619450.0,KOSPI,대동
대동,000490,2025-01-07,10400,10550,10040,10050,975671,10076321490.0,KOSPI,대동
대동,000490,2025-01-08,10190,10230,10040,10100,255030,2581284520.0,KOSPI,대동
대동,000490,2025-01-09,10070,10250,10050,10140,257193,2605977500.0,KOSPI,대동
대동,000490,2025-01-10,10140,10340,10040,10310,450141,4591040850.0,KOSPI,대동
대동,000490,2025-01-13,10310,10390,10160,10190,232928,2382279590.0,KOSPI,대동
대동,000490,2025-01-14,10290,10390,10140,10330,247665,2538635810.0,KOSPI,대동
대동,000490,2025-01-15,10400,10400,10090,10160,405307,4176514370.0,KOSPI,대동
대동,000490,2025-01-16,10500,12670,10330,12170,17473242,206284659600.0,KOSPI,대동
대동,000490,2025-01-17,12040,12060,11600,12060,3267244,38607646470.0,KOSPI,대동
대동,000490,2025-01-20,11830,12620,11730,12620,6119381,74733731750.0,KOSPI,대동
대동,000490,2025-01-21,12280,12780,11960,12080,3497011,43291081400.0,KOSPI,대동
대동,000490,2025-01-22,12190,12600,11970,12400,2616758,32382474680.0,KOSPI,대동
대동,000490,2025-01-23,12630,12720,11880,12040,1494975,18442438660.0,KOSPI,대동
대동,000490,2025-01-24,12320,12490,11900,12350,1931064,23731121670.0,KOSPI,대동
대동,000490,2025-01-31,12370,12400,11810,11930,782237,9441511960.0,KOSPI,대동
대동,000490,2025-02-03,11550,11580,11030,11150,872396,9766274450.0,KOSPI,대동
대동,000490,2025-02-04,11240,11750,11130,11510,844507,9689984450.0,KOSPI,대동
대동,000490,2025-02-05,11830,11930,11550,11560,695502,8135491280.0,KOSPI,대동
대동,000490,2025-02-06,11900,12420,11700,11700,2160002,26010496860.0,KOSPI,대동
대동,000490,2025-02-07,11590,13060,11550,12290,5173221,64294877300.0,KOSPI,대동
대동,000490,2025-02-10,12210,12270,11910,12040,1156800,13986981400.0,KOSPI,대동
대동,000490,2025-02-11,12010,12940,11900,12480,3088342,38675075460.0,KOSPI,대동
대동,000490,2025-02-12,12720,13650,12610,13270,6232345,82309508540.0,KOSPI,대동
대동,000490,2025-02-13,13610,15880,13500,13860,13207266,194238282950.0,KOSPI,대동
대동,000490,2025-02-14,13860,14150,13140,13280,1754018,23648075740.0,KOSPI,대동
대동,000490,2025-02-17,13280,13800,12770,13380,1571247,21050782920.0,KOSPI,대동
대동,000490,2025-02-18,13420,13660,13100,13390,1066757,14318989920.0,KOSPI,대동
대동,000490,2025-02-19,13840,13840,12800,12920,1153683,15149822040.0,KOSPI,대동
대동,000490,2025-02-20,12870,12870,12050,12070,995926,12304748080.0,KOSPI,대동
대동,000490,2025-02-21,12040,12140,11880,11990,412167,4939793880.0,KOSPI,대동
대동,000490,2025-02-24,12020,12530,12010,12240,852852,10471164480.0,KOSPI,대동
대동,000490,2025-02-25,12240,12430,12170,12280,316162,3886500790.0,KOSPI,대동
대동,000490,2025-02-26,12480,13340,12470,12800,2697079,35013512100.0,KOSPI,대동
대동,000490,2025-02-27,12700,12850,12400,12440,442255,5569164380.0,KOSPI,대동
대동,000490,2025-02-28,12500,13240,12080,12100,1663062,21176995820.0,KOSPI,대동
대동,000490,2025-03-04,11010,11740,10990,11510,599186,6782969450.0,KOSPI,대동
대동,000490,2025-03-05,11960,12630,11790,12180,1089924,13243872150.0,KOSPI,대동
대동,000490,2025-03-06,12200,12270,11690,11720,415888,4933409960.0,KOSPI,대동
대동,000490,2025-03-07,11720,11910,11670,11740,238315,2809543315.0,KOSPI,대동
대동,000490,2025-03-10,11850,11860,11560,11750,235802,2759065210.0,KOSPI,대동
대동,000490,2025-03-11,11540,11960,11350,11830,342760,4038355000.0,KOSPI,대동
대동,000490,2025-03-12,12200,12670,12070,12190,715114,8795623130.0,KOSPI,대동
대동,000490,2025-03-13,12100,12540,12060,12280,347300,4279923045.0,KOSPI,대동
대동,000490,2025-03-14,12300,12360,12020,12200,235654,2874873965.0,KOSPI,대동
대동,000490,2025-03-17,12180,12570,12070,12450,303084,3759732825.0,KOSPI,대동
대동,000490,2025-03-18,12350,12500,11860,12390,470396,5735440355.0,KOSPI,대동
대동,000490,2025-03-19,12300,12380,12050,12080,275685,3369000025.0,KOSPI,대동
대동,000490,2025-03-20,12080,12190,11400,11430,282879,3313065975.0,KOSPI,대동
대동,000490,2025-03-21,11430,11480,11110,11150,197422,2218497300.0,KOSPI,대동
대동,000490,2025-03-24,11010,11170,11000,11010,135028,1492572975.0,KOSPI,대동
대동,000490,2025-03-25,11060,11380,10730,10880,270046,2979246275.0,KOSPI,대동
대동,000490,2025-03-26,10890,10980,10680,10720,193504,2085132045.0,KOSPI,대동
대동,000490,2025-03-27,10650,10910,10550,10660,174511,1871056700.0,KOSPI,대동
대동,000490,2025-03-28,10620,10890,10340,10750,315945,3354791320.0,KOSPI,대동
대동,000490,2025-03-31,10570,10650,9560,10050,255221,2597618005.0,KOSPI,대동
대동,000490,2025-04-01,10140,10310,10080,10230,111717,1140854845.0,KOSPI,대동
대동,000490,2025-04-02,10280,10430,10080,10140,94075,957670470.0,KOSPI,대동
대동,000490,2025-04-03,9910,10240,9850,10060,82540,832159030.0,KOSPI,대동
대동,000490,2025-04-04,9850,10150,9750,10060,134056,1332984030.0,KOSPI,대동
대동,000490,2025-04-07,9820,9820,9010,9200,254557,2377673320.0,KOSPI,대동
대동,000490,2025-04-08,9370,9710,9270,9290,184001,1739357870.0,KOSPI,대동
대동,000490,2025-04-09,9210,9680,9210,9320,209584,1971469535.0,KOSPI,대동
대동,000490,2025-04-10,9930,9930,9560,9740,179935,1743418660.0,KOSPI,대동
대동,000490,2025-04-11,9770,10140,9580,10140,127217,1265622250.0,KOSPI,대동
대동,000490,2025-04-14,10170,10240,10050,10050,75619,764690470.0,KOSPI,대동
대동,000490,2025-04-15,10210,10290,10080,10280,93713,956716460.0,KOSPI,대동
대동,000490,2025-04-16,10340,10350,10030,10110,65783,666593020.0,KOSPI,대동
대동,000490,2025-04-17,10010,10200,10000,10190,55993,566382860.0,KOSPI,대동
대동,000490,2025-04-18,10340,10370,10130,10260,71550,732414705.0,KOSPI,대동
대동,000490,2025-04-21,10360,10360,10160,10210,97068,994057490.0,KOSPI,대동
대동,000490,2025-04-22,10040,10960,10040,10500,1079000,11494256880.0,KOSPI,대동
대동,000490,2025-04-23,10490,10800,10360,10560,372681,3933078675.0,KOSPI,대동
대동,000490,2025-04-24,10470,10590,10420,10440,151678,1590917540.0,KOSPI,대동
대동,000490,2025-04-25,11480,11480,10550,10560,737595,8018876800.0,KOSPI,대동
대동,000490,2025-04-28,10570,10680,10390,10430,180998,1907762730.0,KOSPI,대동
대동,000490,2025-04-29,10450,10620,10360,10500,157900,1659382580.0,KOSPI,대동
대동,000490,2025-04-30,10430,10510,10200,10280,154829,1593041435.0,KOSPI,대동
