company_name,stock_code,corp_code,bsns_year,report_name,reprt_code,fs_div,api_status,api_message,account_row_count,collected
메리츠금융지주,138040,00860332,2023,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
메리츠금융지주,138040,00860332,2023,분기보고서_3분기,11014,CFS,000,정상,471,True
메리츠금융지주,138040,00860332,2023,분기보고서_3분기,11014,OFS,000,정상,233,True
메리츠금융지주,138040,00860332,2023,사업보고서,11011,CFS,000,정상,525,True
메리츠금융지주,138040,00860332,2023,사업보고서,11011,OFS,000,정상,261,True
메리츠금융지주,138040,00860332,2024,반기보고서,11012,CFS,000,정상,450,True
메리츠금융지주,138040,00860332,2024,반기보고서,11012,OFS,000,정상,207,True
메리츠금융지주,138040,00860332,2024,분기보고서_1분기,11013,CFS,000,정상,434,True
메리츠금융지주,138040,00860332,2024,분기보고서_1분기,11013,OFS,000,정상,212,True
메리츠금융지주,138040,00860332,2024,분기보고서_3분기,11014,CFS,000,정상,452,True
메리츠금융지주,138040,00860332,2024,분기보고서_3분기,11014,OFS,000,정상,209,True
메리츠금융지주,138040,00860332,2024,사업보고서,11011,CFS,000,정상,472,True
메리츠금융지주,138040,00860332,2024,사업보고서,11011,OFS,000,정상,231,True
메리츠금융지주,138040,00860332,2025,반기보고서,11012,CFS,000,정상,469,True
메리츠금융지주,138040,00860332,2025,반기보고서,11012,OFS,000,정상,230,True
메리츠금융지주,138040,00860332,2025,분기보고서_1분기,11013,CFS,000,정상,448,True
메리츠금융지주,138040,00860332,2025,분기보고서_1분기,11013,OFS,000,정상,217,True
메리츠금융지주,138040,00860332,2025,분기보고서_3분기,11014,CFS,000,정상,480,True
메리츠금융지주,138040,00860332,2025,분기보고서_3분기,11014,OFS,000,정상,230,True
메리츠금융지주,138040,00860332,2025,사업보고서,11011,CFS,000,정상,493,True
메리츠금융지주,138040,00860332,2025,사업보고서,11011,OFS,000,정상,241,True
삼성SDI,006400,00126362,2017,반기보고서,11012,CFS,000,정상,165,True
삼성SDI,006400,00126362,2017,반기보고서,11012,OFS,000,정상,124,True
삼성SDI,006400,00126362,2017,분기보고서_1분기,11013,CFS,000,정상,183,True
삼성SDI,006400,00126362,2017,분기보고서_1분기,11013,OFS,000,정상,125,True
삼성SDI,006400,00126362,2017,분기보고서_3분기,11014,CFS,000,정상,161,True
삼성SDI,006400,00126362,2017,분기보고서_3분기,11014,OFS,000,정상,120,True
삼성SDI,006400,00126362,2017,사업보고서,11011,CFS,000,정상,185,True
삼성SDI,006400,00126362,2017,사업보고서,11011,OFS,000,정상,129,True
삼성SDI,006400,00126362,2018,반기보고서,11012,CFS,000,정상,163,True
삼성SDI,006400,00126362,2018,반기보고서,11012,OFS,000,정상,117,True
삼성SDI,006400,00126362,2018,분기보고서_1분기,11013,CFS,000,정상,158,True
삼성SDI,006400,00126362,2018,분기보고서_1분기,11013,OFS,000,정상,112,True
삼성SDI,006400,00126362,2018,분기보고서_3분기,11014,CFS,000,정상,167,True
삼성SDI,006400,00126362,2018,분기보고서_3분기,11014,OFS,000,정상,119,True
삼성SDI,006400,00126362,2018,사업보고서,11011,CFS,000,정상,184,True
삼성SDI,006400,00126362,2018,사업보고서,11011,OFS,000,정상,132,True
삼성SDI,006400,00126362,2019,반기보고서,11012,CFS,000,정상,153,True
삼성SDI,006400,00126362,2019,반기보고서,11012,OFS,000,정상,108,True
삼성SDI,006400,00126362,2019,분기보고서_1분기,11013,CFS,000,정상,151,True
삼성SDI,006400,00126362,2019,분기보고서_1분기,11013,OFS,000,정상,106,True
삼성SDI,006400,00126362,2019,분기보고서_3분기,11014,CFS,000,정상,156,True
삼성SDI,006400,00126362,2019,분기보고서_3분기,11014,OFS,000,정상,111,True
삼성SDI,006400,00126362,2019,사업보고서,11011,CFS,000,정상,190,True
삼성SDI,006400,00126362,2019,사업보고서,11011,OFS,000,정상,134,True
삼성SDI,006400,00126362,2020,반기보고서,11012,CFS,000,정상,151,True
삼성SDI,006400,00126362,2020,반기보고서,11012,OFS,000,정상,109,True
삼성SDI,006400,00126362,2020,분기보고서_1분기,11013,CFS,000,정상,143,True
삼성SDI,006400,00126362,2020,분기보고서_1분기,11013,OFS,000,정상,105,True
삼성SDI,006400,00126362,2020,분기보고서_3분기,11014,CFS,000,정상,157,True
삼성SDI,006400,00126362,2020,분기보고서_3분기,11014,OFS,000,정상,109,True
삼성SDI,006400,00126362,2020,사업보고서,11011,CFS,000,정상,184,True
삼성SDI,006400,00126362,2020,사업보고서,11011,OFS,000,정상,129,True
삼성SDI,006400,00126362,2021,반기보고서,11012,CFS,000,정상,151,True
삼성SDI,006400,00126362,2021,반기보고서,11012,OFS,000,정상,108,True
삼성SDI,006400,00126362,2021,분기보고서_1분기,11013,CFS,000,정상,147,True
삼성SDI,006400,00126362,2021,분기보고서_1분기,11013,OFS,000,정상,105,True
삼성SDI,006400,00126362,2021,분기보고서_3분기,11014,CFS,000,정상,154,True
삼성SDI,006400,00126362,2021,분기보고서_3분기,11014,OFS,000,정상,110,True
삼성SDI,006400,00126362,2021,사업보고서,11011,CFS,000,정상,164,True
삼성SDI,006400,00126362,2021,사업보고서,11011,OFS,000,정상,116,True
삼성SDI,006400,00126362,2022,반기보고서,11012,CFS,000,정상,151,True
삼성SDI,006400,00126362,2022,반기보고서,11012,OFS,000,정상,108,True
삼성SDI,006400,00126362,2022,분기보고서_1분기,11013,CFS,000,정상,147,True
삼성SDI,006400,00126362,2022,분기보고서_1분기,11013,OFS,000,정상,105,True
삼성SDI,006400,00126362,2022,분기보고서_3분기,11014,CFS,000,정상,152,True
삼성SDI,006400,00126362,2022,분기보고서_3분기,11014,OFS,000,정상,112,True
삼성SDI,006400,00126362,2022,사업보고서,11011,CFS,000,정상,158,True
삼성SDI,006400,00126362,2022,사업보고서,11011,OFS,000,정상,115,True
삼성SDI,006400,00126362,2023,반기보고서,11012,CFS,000,정상,148,True
삼성SDI,006400,00126362,2023,반기보고서,11012,OFS,000,정상,109,True
삼성SDI,006400,00126362,2023,분기보고서_1분기,11013,CFS,000,정상,142,True
삼성SDI,006400,00126362,2023,분기보고서_1분기,11013,OFS,000,정상,106,True
삼성SDI,006400,00126362,2023,분기보고서_3분기,11014,CFS,000,정상,150,True
삼성SDI,006400,00126362,2023,분기보고서_3분기,11014,OFS,000,정상,111,True
삼성SDI,006400,00126362,2023,사업보고서,11011,CFS,000,정상,204,True
삼성SDI,006400,00126362,2023,사업보고서,11011,OFS,000,정상,142,True
삼성SDI,006400,00126362,2024,반기보고서,11012,CFS,000,정상,184,True
삼성SDI,006400,00126362,2024,반기보고서,11012,OFS,000,정상,133,True
삼성SDI,006400,00126362,2024,분기보고서_1분기,11013,CFS,000,정상,190,True
삼성SDI,006400,00126362,2024,분기보고서_1분기,11013,OFS,000,정상,132,True
삼성SDI,006400,00126362,2024,분기보고서_3분기,11014,CFS,000,정상,197,True
삼성SDI,006400,00126362,2024,분기보고서_3분기,11014,OFS,000,정상,144,True
삼성SDI,006400,00126362,2024,사업보고서,11011,CFS,000,정상,211,True
삼성SDI,006400,00126362,2024,사업보고서,11011,OFS,000,정상,144,True
삼성SDI,006400,00126362,2025,반기보고서,11012,CFS,000,정상,213,True
삼성SDI,006400,00126362,2025,반기보고서,11012,OFS,000,정상,154,True
삼성SDI,006400,00126362,2025,분기보고서_1분기,11013,CFS,000,정상,200,True
삼성SDI,006400,00126362,2025,분기보고서_1분기,11013,OFS,000,정상,143,True
삼성SDI,006400,00126362,2025,분기보고서_3분기,11014,CFS,000,정상,214,True
삼성SDI,006400,00126362,2025,분기보고서_3분기,11014,OFS,000,정상,156,True
삼성SDI,006400,00126362,2025,사업보고서,11011,CFS,000,정상,217,True
삼성SDI,006400,00126362,2025,사업보고서,11011,OFS,000,정상,161,True
삼성물산,028260,00149655,2017,반기보고서,11012,CFS,000,정상,169,True
삼성물산,028260,00149655,2017,반기보고서,11012,OFS,000,정상,123,True
삼성물산,028260,00149655,2017,분기보고서_1분기,11013,CFS,000,정상,163,True
삼성물산,028260,00149655,2017,분기보고서_1분기,11013,OFS,000,정상,119,True
삼성물산,028260,00149655,2017,분기보고서_3분기,11014,CFS,000,정상,175,True
삼성물산,028260,00149655,2017,분기보고서_3분기,11014,OFS,000,정상,124,True
삼성물산,028260,00149655,2017,사업보고서,11011,CFS,000,정상,209,True
삼성물산,028260,00149655,2017,사업보고서,11011,OFS,000,정상,156,True
삼성물산,028260,00149655,2018,반기보고서,11012,CFS,000,정상,172,True
삼성물산,028260,00149655,2018,반기보고서,11012,OFS,000,정상,126,True
삼성물산,028260,00149655,2018,분기보고서_1분기,11013,CFS,000,정상,169,True
삼성물산,028260,00149655,2018,분기보고서_1분기,11013,OFS,000,정상,121,True
삼성물산,028260,00149655,2018,분기보고서_3분기,11014,CFS,000,정상,176,True
삼성물산,028260,00149655,2018,분기보고서_3분기,11014,OFS,000,정상,127,True
삼성물산,028260,00149655,2018,사업보고서,11011,CFS,000,정상,198,True
삼성물산,028260,00149655,2018,사업보고서,11011,OFS,000,정상,144,True
삼성물산,028260,00149655,2019,반기보고서,11012,CFS,000,정상,171,True
삼성물산,028260,00149655,2019,반기보고서,11012,OFS,000,정상,123,True
삼성물산,028260,00149655,2019,분기보고서_1분기,11013,CFS,000,정상,169,True
삼성물산,028260,00149655,2019,분기보고서_1분기,11013,OFS,000,정상,120,True
삼성물산,028260,00149655,2019,분기보고서_3분기,11014,CFS,000,정상,173,True
삼성물산,028260,00149655,2019,분기보고서_3분기,11014,OFS,000,정상,126,True
삼성물산,028260,00149655,2019,사업보고서,11011,CFS,000,정상,192,True
삼성물산,028260,00149655,2019,사업보고서,11011,OFS,000,정상,139,True
삼성물산,028260,00149655,2020,반기보고서,11012,CFS,000,정상,186,True
삼성물산,028260,00149655,2020,반기보고서,11012,OFS,000,정상,128,True
삼성물산,028260,00149655,2020,분기보고서_1분기,11013,CFS,000,정상,169,True
삼성물산,028260,00149655,2020,분기보고서_1분기,11013,OFS,000,정상,123,True
삼성물산,028260,00149655,2020,분기보고서_3분기,11014,CFS,000,정상,185,True
삼성물산,028260,00149655,2020,분기보고서_3분기,11014,OFS,000,정상,128,True
삼성물산,028260,00149655,2020,사업보고서,11011,CFS,000,정상,197,True
삼성물산,028260,00149655,2020,사업보고서,11011,OFS,000,정상,140,True
삼성물산,028260,00149655,2021,반기보고서,11012,CFS,000,정상,185,True
삼성물산,028260,00149655,2021,반기보고서,11012,OFS,000,정상,130,True
삼성물산,028260,00149655,2021,분기보고서_1분기,11013,CFS,000,정상,178,True
삼성물산,028260,00149655,2021,분기보고서_1분기,11013,OFS,000,정상,121,True
삼성물산,028260,00149655,2021,분기보고서_3분기,11014,CFS,000,정상,190,True
삼성물산,028260,00149655,2021,분기보고서_3분기,11014,OFS,000,정상,132,True
삼성물산,028260,00149655,2021,사업보고서,11011,CFS,000,정상,203,True
삼성물산,028260,00149655,2021,사업보고서,11011,OFS,000,정상,142,True
삼성물산,028260,00149655,2022,반기보고서,11012,CFS,000,정상,191,True
삼성물산,028260,00149655,2022,반기보고서,11012,OFS,000,정상,130,True
삼성물산,028260,00149655,2022,분기보고서_1분기,11013,CFS,000,정상,179,True
삼성물산,028260,00149655,2022,분기보고서_1분기,11013,OFS,000,정상,121,True
삼성물산,028260,00149655,2022,분기보고서_3분기,11014,CFS,000,정상,191,True
삼성물산,028260,00149655,2022,분기보고서_3분기,11014,OFS,000,정상,132,True
삼성물산,028260,00149655,2022,사업보고서,11011,CFS,000,정상,205,True
삼성물산,028260,00149655,2022,사업보고서,11011,OFS,000,정상,142,True
삼성물산,028260,00149655,2023,반기보고서,11012,CFS,000,정상,178,True
삼성물산,028260,00149655,2023,반기보고서,11012,OFS,000,정상,130,True
삼성물산,028260,00149655,2023,분기보고서_1분기,11013,CFS,000,정상,177,True
삼성물산,028260,00149655,2023,분기보고서_1분기,11013,OFS,000,정상,124,True
삼성물산,028260,00149655,2023,분기보고서_3분기,11014,CFS,000,정상,180,True
삼성물산,028260,00149655,2023,분기보고서_3분기,11014,OFS,000,정상,134,True
삼성물산,028260,00149655,2023,사업보고서,11011,CFS,000,정상,200,True
삼성물산,028260,00149655,2023,사업보고서,11011,OFS,000,정상,139,True
삼성물산,028260,00149655,2024,반기보고서,11012,CFS,000,정상,170,True
삼성물산,028260,00149655,2024,반기보고서,11012,OFS,000,정상,124,True
삼성물산,028260,00149655,2024,분기보고서_1분기,11013,CFS,000,정상,161,True
삼성물산,028260,00149655,2024,분기보고서_1분기,11013,OFS,000,정상,120,True
삼성물산,028260,00149655,2024,분기보고서_3분기,11014,CFS,000,정상,172,True
삼성물산,028260,00149655,2024,분기보고서_3분기,11014,OFS,000,정상,128,True
삼성물산,028260,00149655,2024,사업보고서,11011,CFS,000,정상,233,True
삼성물산,028260,00149655,2024,사업보고서,11011,OFS,000,정상,161,True
삼성물산,028260,00149655,2025,반기보고서,11012,CFS,000,정상,188,True
삼성물산,028260,00149655,2025,반기보고서,11012,OFS,000,정상,135,True
삼성물산,028260,00149655,2025,분기보고서_1분기,11013,CFS,000,정상,193,True
삼성물산,028260,00149655,2025,분기보고서_1분기,11013,OFS,000,정상,132,True
삼성물산,028260,00149655,2025,분기보고서_3분기,11014,CFS,000,정상,190,True
삼성물산,028260,00149655,2025,분기보고서_3분기,11014,OFS,000,정상,136,True
삼성물산,028260,00149655,2025,사업보고서,11011,CFS,000,정상,209,True
삼성물산,028260,00149655,2025,사업보고서,11011,OFS,000,정상,152,True
삼성바이오로직스,207940,00877059,2017,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2017,반기보고서,11012,OFS,000,정상,91,True
삼성바이오로직스,207940,00877059,2017,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2017,분기보고서_1분기,11013,OFS,000,정상,132,True
삼성바이오로직스,207940,00877059,2017,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2017,분기보고서_3분기,11014,OFS,000,정상,91,True
삼성바이오로직스,207940,00877059,2017,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2017,사업보고서,11011,OFS,000,정상,133,True
삼성바이오로직스,207940,00877059,2018,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2018,반기보고서,11012,OFS,000,정상,96,True
삼성바이오로직스,207940,00877059,2018,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2018,분기보고서_1분기,11013,OFS,000,정상,90,True
삼성바이오로직스,207940,00877059,2018,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2018,분기보고서_3분기,11014,OFS,000,정상,100,True
삼성바이오로직스,207940,00877059,2018,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2018,사업보고서,11011,OFS,000,정상,114,True
삼성바이오로직스,207940,00877059,2019,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2019,반기보고서,11012,OFS,000,정상,120,True
삼성바이오로직스,207940,00877059,2019,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2019,분기보고서_1분기,11013,OFS,000,정상,117,True
삼성바이오로직스,207940,00877059,2019,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2019,분기보고서_3분기,11014,OFS,000,정상,122,True
삼성바이오로직스,207940,00877059,2019,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성바이오로직스,207940,00877059,2019,사업보고서,11011,OFS,000,정상,133,True
삼성바이오로직스,207940,00877059,2020,반기보고서,11012,CFS,000,정상,138,True
삼성바이오로직스,207940,00877059,2020,반기보고서,11012,OFS,000,정상,105,True
삼성바이오로직스,207940,00877059,2020,분기보고서_1분기,11013,CFS,000,정상,137,True
삼성바이오로직스,207940,00877059,2020,분기보고서_1분기,11013,OFS,000,정상,104,True
삼성바이오로직스,207940,00877059,2020,분기보고서_3분기,11014,CFS,000,정상,142,True
삼성바이오로직스,207940,00877059,2020,분기보고서_3분기,11014,OFS,000,정상,108,True
삼성바이오로직스,207940,00877059,2020,사업보고서,11011,CFS,000,정상,161,True
삼성바이오로직스,207940,00877059,2020,사업보고서,11011,OFS,000,정상,120,True
삼성바이오로직스,207940,00877059,2021,반기보고서,11012,CFS,000,정상,138,True
삼성바이오로직스,207940,00877059,2021,반기보고서,11012,OFS,000,정상,107,True
삼성바이오로직스,207940,00877059,2021,분기보고서_1분기,11013,CFS,000,정상,136,True
삼성바이오로직스,207940,00877059,2021,분기보고서_1분기,11013,OFS,000,정상,105,True
삼성바이오로직스,207940,00877059,2021,분기보고서_3분기,11014,CFS,000,정상,144,True
삼성바이오로직스,207940,00877059,2021,분기보고서_3분기,11014,OFS,000,정상,112,True
삼성바이오로직스,207940,00877059,2021,사업보고서,11011,CFS,000,정상,146,True
삼성바이오로직스,207940,00877059,2021,사업보고서,11011,OFS,000,정상,113,True
삼성바이오로직스,207940,00877059,2022,반기보고서,11012,CFS,000,정상,161,True
삼성바이오로직스,207940,00877059,2022,반기보고서,11012,OFS,000,정상,117,True
삼성바이오로직스,207940,00877059,2022,분기보고서_1분기,11013,CFS,000,정상,144,True
삼성바이오로직스,207940,00877059,2022,분기보고서_1분기,11013,OFS,000,정상,110,True
삼성바이오로직스,207940,00877059,2022,분기보고서_3분기,11014,CFS,000,정상,162,True
삼성바이오로직스,207940,00877059,2022,분기보고서_3분기,11014,OFS,000,정상,120,True
삼성바이오로직스,207940,00877059,2022,사업보고서,11011,CFS,000,정상,163,True
삼성바이오로직스,207940,00877059,2022,사업보고서,11011,OFS,000,정상,120,True
삼성바이오로직스,207940,00877059,2023,반기보고서,11012,CFS,000,정상,164,True
삼성바이오로직스,207940,00877059,2023,반기보고서,11012,OFS,000,정상,118,True
삼성바이오로직스,207940,00877059,2023,분기보고서_1분기,11013,CFS,000,정상,148,True
삼성바이오로직스,207940,00877059,2023,분기보고서_1분기,11013,OFS,000,정상,107,True
삼성바이오로직스,207940,00877059,2023,분기보고서_3분기,11014,CFS,000,정상,165,True
삼성바이오로직스,207940,00877059,2023,분기보고서_3분기,11014,OFS,000,정상,120,True
삼성바이오로직스,207940,00877059,2023,사업보고서,11011,CFS,000,정상,168,True
삼성바이오로직스,207940,00877059,2023,사업보고서,11011,OFS,000,정상,122,True
삼성바이오로직스,207940,00877059,2024,반기보고서,11012,CFS,000,정상,146,True
삼성바이오로직스,207940,00877059,2024,반기보고서,11012,OFS,000,정상,106,True
삼성바이오로직스,207940,00877059,2024,분기보고서_1분기,11013,CFS,000,정상,141,True
삼성바이오로직스,207940,00877059,2024,분기보고서_1분기,11013,OFS,000,정상,100,True
삼성바이오로직스,207940,00877059,2024,분기보고서_3분기,11014,CFS,000,정상,146,True
삼성바이오로직스,207940,00877059,2024,분기보고서_3분기,11014,OFS,000,정상,109,True
삼성바이오로직스,207940,00877059,2024,사업보고서,11011,CFS,000,정상,169,True
삼성바이오로직스,207940,00877059,2024,사업보고서,11011,OFS,000,정상,121,True
삼성바이오로직스,207940,00877059,2025,반기보고서,11012,CFS,000,정상,135,True
삼성바이오로직스,207940,00877059,2025,반기보고서,11012,OFS,000,정상,102,True
삼성바이오로직스,207940,00877059,2025,분기보고서_1분기,11013,CFS,000,정상,133,True
삼성바이오로직스,207940,00877059,2025,분기보고서_1분기,11013,OFS,000,정상,99,True
삼성바이오로직스,207940,00877059,2025,분기보고서_3분기,11014,CFS,000,정상,137,True
삼성바이오로직스,207940,00877059,2025,분기보고서_3분기,11014,OFS,000,정상,106,True
삼성바이오로직스,207940,00877059,2025,사업보고서,11011,CFS,000,정상,179,True
삼성바이오로직스,207940,00877059,2025,사업보고서,11011,OFS,000,정상,129,True
삼성생명,032830,00126256,2017,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2017,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2018,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2019,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2020,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2021,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,분기보고서_3분기,11014,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,분기보고서_3분기,11014,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,사업보고서,11011,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2022,사업보고서,11011,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2023,반기보고서,11012,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2023,반기보고서,11012,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2023,분기보고서_1분기,11013,CFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2023,분기보고서_1분기,11013,OFS,013,조회된 데이타가 없습니다.,0,False
삼성생명,032830,00126256,2023,분기보고서_3분기,11014,CFS,000,정상,513,True
삼성생명,032830,00126256,2023,분기보고서_3분기,11014,OFS,000,정상,381,True
삼성생명,032830,00126256,2023,사업보고서,11011,CFS,000,정상,542,True
삼성생명,032830,00126256,2023,사업보고서,11011,OFS,000,정상,406,True
삼성생명,032830,00126256,2024,반기보고서,11012,CFS,000,정상,290,True
삼성생명,032830,00126256,2024,반기보고서,11012,OFS,000,정상,210,True
삼성생명,032830,00126256,2024,분기보고서_1분기,11013,CFS,000,정상,298,True
삼성생명,032830,00126256,2024,분기보고서_1분기,11013,OFS,000,정상,216,True
삼성생명,032830,00126256,2024,분기보고서_3분기,11014,CFS,000,정상,291,True
삼성생명,032830,00126256,2024,분기보고서_3분기,11014,OFS,000,정상,210,True
삼성생명,032830,00126256,2024,사업보고서,11011,CFS,000,정상,299,True
삼성생명,032830,00126256,2024,사업보고서,11011,OFS,000,정상,228,True
삼성생명,032830,00126256,2025,반기보고서,11012,CFS,000,정상,239,True
삼성생명,032830,00126256,2025,반기보고서,11012,OFS,000,정상,173,True
삼성생명,032830,00126256,2025,분기보고서_1분기,11013,CFS,000,정상,204,True
삼성생명,032830,00126256,2025,분기보고서_1분기,11013,OFS,000,정상,164,True
삼성생명,032830,00126256,2025,분기보고서_3분기,11014,CFS,000,정상,199,True
삼성생명,032830,00126256,2025,분기보고서_3분기,11014,OFS,000,정상,146,True
삼성생명,032830,00126256,2025,사업보고서,11011,CFS,000,정상,217,True
삼성생명,032830,00126256,2025,사업보고서,11011,OFS,000,정상,162,True
삼성전자,005930,00126380,2017,반기보고서,11012,CFS,000,정상,180,True
삼성전자,005930,00126380,2017,반기보고서,11012,OFS,000,정상,123,True
삼성전자,005930,00126380,2017,분기보고서_1분기,11013,CFS,000,정상,192,True
삼성전자,005930,00126380,2017,분기보고서_1분기,11013,OFS,000,정상,133,True
삼성전자,005930,00126380,2017,분기보고서_3분기,11014,CFS,000,정상,182,True
삼성전자,005930,00126380,2017,분기보고서_3분기,11014,OFS,000,정상,123,True
삼성전자,005930,00126380,2017,사업보고서,11011,CFS,000,정상,197,True
삼성전자,005930,00126380,2017,사업보고서,11011,OFS,000,정상,133,True
삼성전자,005930,00126380,2018,반기보고서,11012,CFS,000,정상,205,True
