company_name,stock_code,corp_code,market,industry,bsns_year,report_name,reprt_code,fs_div,fs_div_name,api_status,api_message,account_row_count,raw_file
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,반기보고서,11012,CFS,연결재무제표,000,정상,141,data\raw\opendart_financial\bsns_year=2019\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,반기보고서,11012,OFS,별도재무제표,000,정상,107,data\raw\opendart_financial\bsns_year=2019\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,135,data\raw\opendart_financial\bsns_year=2019\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,106,data\raw\opendart_financial\bsns_year=2019\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,145,data\raw\opendart_financial\bsns_year=2019\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,110,data\raw\opendart_financial\bsns_year=2019\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,사업보고서,11011,CFS,연결재무제표,000,정상,158,data\raw\opendart_financial\bsns_year=2020\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,사업보고서,11011,OFS,별도재무제표,000,정상,121,data\raw\opendart_financial\bsns_year=2020\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,반기보고서,11012,CFS,연결재무제표,000,정상,149,data\raw\opendart_financial\bsns_year=2020\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,반기보고서,11012,OFS,별도재무제표,000,정상,116,data\raw\opendart_financial\bsns_year=2020\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,144,data\raw\opendart_financial\bsns_year=2020\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,113,data\raw\opendart_financial\bsns_year=2020\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,152,data\raw\opendart_financial\bsns_year=2020\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2020,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,116,data\raw\opendart_financial\bsns_year=2020\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,사업보고서,11011,CFS,연결재무제표,000,정상,161,data\raw\opendart_financial\bsns_year=2021\reprt_code=11011\fs_div=CFS\000660_00164779.json
